"League","Year","blueTeamTag","redTeamTag","min_5","min_10","min_15","min_20","min_25","min_30","min_37"
"EULCS","2016","H2K","OG","363","-236","-146","-2566","-5693","-6581","-15233"
"EULCS","2016","H2K","OG","428","1412","3011","4739","6786","11852",""
"EULCS","2016","H2K","OG","434","1576","1676","1942","-38","-1547","-3379"
"EULCS","2016","H2K","ROC","-120","317","1508","2469","6687","",""
"EULCS","2016","H2K","ROC","5","1137","656","2017","1871","3842",""
"EULCS","2016","H2K","ROC","1259","2150","585","-285","-171","-2063","462"
"EULCS","2016","H2K","S04","-267","3096","4012","6035","8849","",""
"EULCS","2016","H2K","S04","144","892","5","641","4671","6594",""
"EULCS","2016","H2K","SPY","-433","2530","4651","4920","4277","10891","14236"
"EULCS","2016","H2K","SPY","-181","-242","558","-772","-1069","-2151","-7123"
"EULCS","2016","H2K","SPY","-121","1597","1687","4777","8777","",""
"EULCS","2016","H2K","SPY","161","169","1205","2264","5658","5774","11123"
"EULCS","2016","H2K","SPY","215","633","-623","-1515","-3030","-4417","-8132"
"EULCS","2016","H2K","SPY","315","1037","1524","-1163","","",""
"EULCS","2016","H2K","SPY","389","163","3531","4941","8991","",""
"EULCS","2016","H2K","SPY","408","863","354","-1278","-3384","-6563",""
"EULCS","2016","H2K","UOL","49","-1595","-943","-3404","-5052","-6100",""
"EULCS","2016","H2K","UOL","50","1395","816","5068","5663","6048","8672"
"EULCS","2016","H2K","UOL","132","1006","3200","3358","937","1361",""
"EULCS","2016","H2K","VIT","-68","-145","143","672","1475","991","5006"
"EULCS","2016","H2K","VIT","199","430","-21","232","4868","7055",""
"EULCS","2016","H2K","VIT","741","480","428","515","4292","4682","4089"
"EULCS","2016","OG","EL","794","2018","1883","3173","6446","4177",""
"EULCS","2016","OG","FNC","-197","830","-329","3259","5388","5274",""
"EULCS","2016","OG","FNC","-34","1315","319","-305","495","5407","2709"
"EULCS","2016","OG","FNC","98","1481","1771","3433","6939","7949",""
"EULCS","2016","OG","G2","-188","753","1764","3336","2855","1694","617"
"EULCS","2016","OG","G2","-95","-540","-2976","-3748","-6348","-8307",""
"EULCS","2016","OG","G2","-32","456","-1081","-4103","-9732","-9920",""
"EULCS","2016","OG","G2","92","286","921","4647","3932","3852","5882"
"EULCS","2016","OG","G2","187","-486","-2201","-593","-1490","-7148","-5313"
"EULCS","2016","OG","G2","257","-1653","-3018","-3446","-2632","-5519","-10082"
"EULCS","2016","OG","G2","454","-264","-3927","-4519","-7639","-10151",""
"EULCS","2016","OG","GIA","-178","-11","-241","-3595","-3708","-10555",""
"EULCS","2016","OG","GIA","58","1333","1119","95","-2752","1314","-4117"
"EULCS","2016","OG","GIA","158","-79","2963","5912","10373","",""
"EULCS","2016","OG","H2K","-27","-700","149","3389","4866","5288","1899"
"EULCS","2016","OG","H2K","81","-234","998","1736","3127","7779","10494"
"EULCS","2016","OG","H2K","86","162","-2762","-6274","-3235","-3895","-2394"
"EULCS","2016","OG","H2K","470","506","-686","-2314","-2298","-3359","-2018"
"EULCS","2016","OG","H2K","718","398","-689","-3450","-6753","-6816","-7463"
"EULCS","2016","OG","ROC","-143","1151","3613","5978","9860","13801",""
"EULCS","2016","OG","ROC","-18","191","-2072","-1235","-158","-342",""
"EULCS","2016","OG","ROC","42","455","988","3919","4448","8252","10853"
"EULCS","2016","OG","S04","-229","384","-148","220","-274","5415","11147"
"EULCS","2016","OG","S04","374","-196","-1594","-1025","-5270","-6824","-8498"
"EULCS","2016","OG","SPY","-119","-1059","-2240","-2602","-1292","-3495",""
"EULCS","2016","OG","SPY","3","446","1844","2335","2418","4032","7127"
"EULCS","2016","OG","SPY","171","1885","2756","3109","2303","2897","8613"
"EULCS","2016","OG","UOL","-123","-316","3330","4116","14443","",""
"EULCS","2016","OG","UOL","-121","-430","-604","-2461","-3403","-4735",""
"EULCS","2016","OG","UOL","353","-19","-2739","-2767","-3556","2179","4390"
"EULCS","2016","OG","UOL","445","-1904","-2113","-3843","-7959","-12365",""
"EULCS","2016","OG","UOL","531","1648","684","1125","2603","2742",""
"EULCS","2016","OG","VIT","-974","-904","-4950","-6343","-7579","-9859",""
"EULCS","2016","OG","VIT","-776","-1292","-1431","-418","-113","1426","-6834"
"EULCS","2016","OG","VIT","-413","-170","1431","2687","2651","2732","2665"
"EULCS","2016","ROC","EL","576","602","1532","-1428","540","-652","-3917"
"EULCS","2016","ROC","FNC","-50","-1665","-1567","-2355","-2472","-1447","-8271"
"EULCS","2016","ROC","FNC","97","606","276","229","1750","3018","5457"
"EULCS","2016","ROC","FNC","696","1942","2897","3610","3499","8229","10428"
"EULCS","2016","ROC","G2","-160","-1147","-3112","-3137","-6435","",""
"EULCS","2016","ROC","G2","-64","-446","-2897","-5697","-8191","-12371",""
"EULCS","2016","ROC","G2","609","209","-1353","118","-2272","-11441",""
"EULCS","2016","ROC","GIA","-137","-208","-592","-1629","-2243","-3310","-10390"
"EULCS","2016","ROC","GIA","106","484","2095","3658","4887","4519",""
"EULCS","2016","ROC","GIA","170","-140","-1062","-407","-958","-4359","-10021"
"EULCS","2016","ROC","H2K","-914","-2287","-3806","-4658","-6322","-11047",""
"EULCS","2016","ROC","H2K","-9","1036","2492","4151","6512","8605",""
"EULCS","2016","ROC","H2K","51","-246","-68","-449","-2138","-8158","-3541"
"EULCS","2016","ROC","OG","-555","-772","289","857","2387","3146","7294"
"EULCS","2016","ROC","OG","-225","-999","-1208","-2770","-3143","-7273","-7272"
"EULCS","2016","ROC","OG","161","-1499","-1728","460","-1610","-3480","-3926"
"EULCS","2016","ROC","S04","-169","202","2747","2314","3365","3137","-1880"
"EULCS","2016","ROC","S04","1416","1618","1339","1065","-196","3471",""
"EULCS","2016","ROC","SPY","-384","-574","-2246","-2822","-1460","-4439",""
"EULCS","2016","ROC","SPY","-125","606","205","-238","-3193","-3190","2778"
"EULCS","2016","ROC","SPY","-50","1319","1909","554","96","-966",""
"EULCS","2016","ROC","UOL","-965","-197","-960","-1250","-10036","",""
"EULCS","2016","ROC","UOL","83","127","210","-636","351","-2823","-9666"
"EULCS","2016","ROC","UOL","160","-592","1165","-1196","-1141","-8250",""
"EULCS","2016","ROC","VIT","-68","-639","-1839","-3359","-8902","",""
"EULCS","2016","ROC","VIT","0","455","357","1094","1216","3559",""
"EULCS","2016","ROC","VIT","713","499","-14","-1492","-1241","-658","-5703"
"EULCS","2016","S04","FNC","-135","-357","-2100","-3749","-4830","-2808","-112"
"EULCS","2016","S04","FNC","633","273","-2158","-3662","-4411","-2730","-2435"
"EULCS","2016","S04","G2","-91","-128","-273","-1393","-1815","-4800","-8380"
"EULCS","2016","S04","G2","95","-1005","-695","960","-204","-1740","-1479"
"EULCS","2016","S04","GIA","-538","-1614","-1011","-3101","-5759","-8339",""
"EULCS","2016","S04","GIA","117","-502","-707","-1694","-3634","-4704","-8376"
"EULCS","2016","S04","H2K","176","253","87","-2190","-2511","2364","2244"
"EULCS","2016","S04","H2K","614","907","727","1159","2379","3418",""
"EULCS","2016","S04","OG","-106","1090","1568","2319","2665","5139",""
"EULCS","2016","S04","OG","131","597","786","1136","2995","3784","5399"
"EULCS","2016","S04","ROC","-72","112","1982","1792","2398","5470","10950"
"EULCS","2016","S04","ROC","-24","-172","-2203","-3151","-3532","-4706","-11011"
"EULCS","2016","S04","SPY","-188","-579","-1134","-2219","-4292","-7685",""
"EULCS","2016","S04","SPY","96","290","-2685","-4568","-5156","-8846",""
"EULCS","2016","S04","UOL","317","983","1247","3538","4345","4902","10321"
"EULCS","2016","S04","UOL","318","73","1172","885","1635","2705","7977"
"EULCS","2016","S04","VIT","-87","-1873","-1486","-3136","-2881","-2671",""
"EULCS","2016","S04","VIT","322","878","1056","1869","2479","-3193","-1514"
"EULCS","2016","SPY","EL","-16","257","185","-963","-2424","-4077",""
"EULCS","2016","SPY","FNC","-651","-1385","-1936","-2156","-3820","-5708","-12233"
"EULCS","2016","SPY","FNC","48","-288","861","4490","7062","8880",""
"EULCS","2016","SPY","FNC","164","971","1538","3807","4581","12153",""
"EULCS","2016","SPY","G2","-252","89","-798","160","-924","-1391","-5649"
"EULCS","2016","SPY","G2","-27","23","-1779","-3817","-5166","-6182","-8473"
"EULCS","2016","SPY","G2","261","767","326","140","-120","1805","-4944"
"EULCS","2016","SPY","G2","406","-416","-401","-155","-5759","-7180",""
"EULCS","2016","SPY","GIA","-58","760","1216","651","411","-2685","672"
"EULCS","2016","SPY","GIA","-26","365","-898","1644","1610","1421",""
"EULCS","2016","SPY","GIA","191","127","1922","5812","8190","11999",""
"EULCS","2016","SPY","H2K","-281","-487","-1539","-3264","-4504","1250","4284"
"EULCS","2016","SPY","H2K","-196","-426","1340","1318","1906","6564",""
"EULCS","2016","SPY","H2K","-147","-1374","-2990","-4803","-11576","",""
"EULCS","2016","SPY","OG","-86","403","2315","3407","4870","",""
"EULCS","2016","SPY","OG","139","1470","647","1963","1073","-1855","-9325"
"EULCS","2016","SPY","OG","289","-223","268","1248","-860","-1191","4083"
"EULCS","2016","SPY","ROC","48","-889","-1135","-1009","-1309","416",""
"EULCS","2016","SPY","ROC","169","384","-30","951","903","-1389","5145"
"EULCS","2016","SPY","ROC","1542","1475","4368","4950","6673","10718",""
"EULCS","2016","SPY","S04","-283","383","920","273","7440","11167",""
"EULCS","2016","SPY","S04","-216","922","1278","1119","2065","582",""
"EULCS","2016","SPY","UOL","-1218","-2026","-1249","-536","-1410","-6725","-8200"
"EULCS","2016","SPY","UOL","-67","102","-1536","-3727","-4044","-8105",""
"EULCS","2016","SPY","UOL","-37","-1411","-2240","-3952","-11177","",""
"EULCS","2016","SPY","UOL","232","699","431","236","1860","9175","4906"
"EULCS","2016","SPY","UOL","847","884","-34","2354","5697","5491",""
"EULCS","2016","SPY","VIT","-166","-70","1357","1746","3340","",""
"EULCS","2016","SPY","VIT","107","-222","-907","-99","529","1669",""
"EULCS","2016","SPY","VIT","285","-886","-1745","-2279","-4427","-9673","-8518"
"EULCS","2016","UOL","EL","30","508","3107","7921","13901","",""
"EULCS","2016","UOL","FNC","-344","-150","-2482","-4059","-7680","",""
"EULCS","2016","UOL","FNC","174","847","-1633","-2593","2724","",""
"EULCS","2016","UOL","FNC","417","1800","3006","3092","894","-3395","-9085"
"EULCS","2016","UOL","FNC","440","-1129","-2056","-1209","301","913","3784"
"EULCS","2016","UOL","G2","-341","-463","-2272","-5245","-7061","-10280",""
"EULCS","2016","UOL","G2","-207","-539","-70","-3217","-1229","-1578",""
"EULCS","2016","UOL","G2","-198","-355","457","-2679","-370","-6491",""
"EULCS","2016","UOL","G2","-80","817","2674","3091","3605","3722","-1872"
"EULCS","2016","UOL","G2","588","322","244","2602","2620","1472","751"
"EULCS","2016","UOL","GIA","-571","-1394","-3023","-3520","-6046","-10389",""
"EULCS","2016","UOL","GIA","-196","-779","-72","-647","1952","2719","7146"
"EULCS","2016","UOL","GIA","34","-37","-120","1493","2633","5857","12317"
"EULCS","2016","UOL","GIA","83","-795","-1922","-2836","-5703","-10647",""
"EULCS","2016","UOL","GIA","99","856","2182","4913","7234","9757",""
"EULCS","2016","UOL","GIA","1144","2259","5902","7737","10295","",""
"EULCS","2016","UOL","H2K","-570","-89","-1331","-5041","-5634","-12161",""
"EULCS","2016","UOL","H2K","-214","-503","-2162","-1600","-1087","-537","-4443"
"EULCS","2016","UOL","H2K","-172","-1609","-1214","-1332","616","-6719","-2716"
"EULCS","2016","UOL","H2K","-142","-1486","-3369","-4129","-4690","-4754",""
"EULCS","2016","UOL","H2K","-49","-875","582","2076","3339","6468",""
"EULCS","2016","UOL","H2K","313","-701","-1202","-2349","-5936","-9045",""
"EULCS","2016","UOL","H2K","464","1073","-395","-1561","-1617","5188","7715"
"EULCS","2016","UOL","OG","-193","-839","869","1314","2049","3570","4455"
"EULCS","2016","UOL","OG","-99","976","-359","-793","1079","-123","-5093"
"EULCS","2016","UOL","OG","3","769","1682","2215","4703","25","-827"
"EULCS","2016","UOL","OG","561","807","992","3151","5653","",""
"EULCS","2016","UOL","ROC","-42","-316","-1351","-2320","-4576","-7389","-9597"
"EULCS","2016","UOL","ROC","-23","-1260","-562","-1534","-1568","-4518",""
"EULCS","2016","UOL","ROC","467","-140","-82","-413","766","",""
"EULCS","2016","UOL","S04","-302","-1371","-4598","-8720","-11461","",""
"EULCS","2016","UOL","S04","412","234","1342","1071","7187","",""
"EULCS","2016","UOL","SPY","-652","-437","25","-2101","1321","-3211","-9508"
"EULCS","2016","UOL","SPY","-119","-492","-567","127","1337","5998",""
"EULCS","2016","UOL","SPY","-88","1134","1112","4103","4287","9353",""
"EULCS","2016","UOL","SPY","-67","-2331","-2757","-1980","-2209","-2474",""
"EULCS","2016","UOL","SPY","174","-374","-379","-235","1498","6088",""
"EULCS","2016","UOL","SPY","174","548","614","3221","6467","9105",""
"EULCS","2016","UOL","VIT","49","392","-493","-311","173","492","3595"
"EULCS","2016","UOL","VIT","125","-1437","-1101","-1760","305","196","2566"
"EULCS","2016","UOL","VIT","373","-755","1","2149","2812","2981","3176"
"EULCS","2016","VIT","EL","269","653","914","3890","7933","9879","13782"
"EULCS","2016","VIT","FNC","-282","-266","-1405","-430","-235","-741","-11233"
"EULCS","2016","VIT","FNC","-245","-606","-1145","-2714","-1952","-5562",""
"EULCS","2016","VIT","FNC","119","-103","-331","-120","1298","2488","2620"
"EULCS","2016","VIT","FNC","184","2914","2838","2420","5167","5452",""
"EULCS","2016","VIT","FNC","273","1295","1982","5074","6015","",""
"EULCS","2016","VIT","G2","-644","89","166","239","-3019","",""
"EULCS","2016","VIT","G2","88","1034","-186","1285","-846","-2029","-4898"
"EULCS","2016","VIT","G2","470","-154","1538","2948","3909","5351",""
"EULCS","2016","VIT","GIA","-75","-452","-211","-1500","-2562","-3952",""
"EULCS","2016","VIT","GIA","88","365","1439","3295","7342","",""
"EULCS","2016","VIT","GIA","1244","2359","2322","5157","12519","",""
"EULCS","2016","VIT","H2K","-256","-585","-604","-2082","-3568","-4494","-9569"
"EULCS","2016","VIT","H2K","-29","2469","1983","1489","3177","3579","5163"
"EULCS","2016","VIT","OG","86","1841","1759","1931","3739","8677",""
"EULCS","2016","VIT","OG","582","-574","-752","-1993","-874","-1913",""
"EULCS","2016","VIT","OG","679","1070","1511","1253","164","1799","5959"
"EULCS","2016","VIT","ROC","28","-2283","-2833","-4218","-7301","-6194","-9392"
"EULCS","2016","VIT","ROC","56","278","1396","3643","3254","5888","5128"
"EULCS","2016","VIT","ROC","228","-805","-1702","-2859","-4426","-8678",""
"EULCS","2016","VIT","S04","-227","404","1746","1244","1103","2654","8029"
"EULCS","2016","VIT","S04","-170","-1422","-3154","-2986","-3512","444","4139"
"EULCS","2016","VIT","S04","122","-373","-686","-552","-211","",""
"EULCS","2016","VIT","SPY","-293","309","255","1581","439","-1178","-4261"
"EULCS","2016","VIT","SPY","-71","1592","2984","5861","9386","",""
"EULCS","2016","VIT","SPY","137","-296","321","-352","790","3044",""
"EULCS","2016","VIT","UOL","-224","-653","-391","-1125","-1862","-3587","-3542"
"EULCS","2016","VIT","UOL","-48","-199","-899","1899","3726","7496",""
"EULCS","2016","VIT","UOL","846","433","-240","296","-2110","-2202","3472"
"EULCS","2017","FNC","G2","-830","-680","-2009","-4430","-6022","-8299","-10767"
"EULCS","2017","FNC","G2","-588","-491","-1221","-489","-3059","-6455",""
"EULCS","2017","FNC","G2","-320","405","144","2374","-366","1346","-2191"
"EULCS","2017","FNC","G2","188","420","62","-385","-97","103","3103"
"EULCS","2017","FNC","G2","222","2351","2481","5582","4264","4481","760"
"EULCS","2017","FNC","G2","562","854","3379","5151","5616","7812","9075"
"EULCS","2017","FNC","G2","588","1242","538","1785","-1633","-3025","2808"
"EULCS","2017","FNC","GIA","-584","676","178","1428","3633","8557","9086"
"EULCS","2017","FNC","GIA","401","791","2519","4436","3512","5291","10311"
"EULCS","2017","FNC","H2K","-530","1541","2491","4843","9258","16030",""
"EULCS","2017","FNC","H2K","-98","-233","2665","3719","6308","",""
"EULCS","2017","FNC","H2K","-64","1219","946","2014","","",""
"EULCS","2017","FNC","H2K","92","571","3080","6511","9014","9948",""
"EULCS","2017","FNC","H2K","244","878","-397","495","-5367","-9532",""
"EULCS","2017","FNC","H2K","788","1834","3134","4201","5182","6363","6179"
"EULCS","2017","FNC","H2K","919","2986","2629","6357","9580","10209","9802"
"EULCS","2017","FNC","MM","-114","733","-787","1543","2589","3565","7188"
"EULCS","2017","FNC","MSF","-461","-395","-320","2626","4475","8703",""
"EULCS","2017","FNC","MSF","-413","-207","1059","2715","2513","2348","-3389"
"EULCS","2017","FNC","MSF","-366","1135","-1387","2056","5877","",""
"EULCS","2017","FNC","MSF","-359","108","1406","1314","323","3270",""
"EULCS","2017","FNC","MSF","-259","-352","-1569","-2609","-2922","-4406","-9628"
"EULCS","2017","FNC","MSF","-169","1155","1325","3145","4974","11208",""
"EULCS","2017","FNC","MSF","-83","-115","1898","2495","3130","4597","9243"
"EULCS","2017","FNC","MSF","-79","317","-890","-2344","-3103","-5291",""
"EULCS","2017","FNC","MSF","237","431","2421","4822","9216","",""
"EULCS","2017","FNC","MSF","254","2417","4836","10297","","",""
"EULCS","2017","FNC","MSF","347","-157","-1465","-3471","-3863","-4331","-4824"
"EULCS","2017","FNC","MSF","501","667","-87","-921","3671","6203",""
"EULCS","2017","FNC","NIP","-204","914","-103","455","4303","10705",""
"EULCS","2017","FNC","NIP","958","1402","5304","5749","2784","1577","6440"
"EULCS","2017","FNC","OG","251","967","2198","2047","6345","11104",""
"EULCS","2017","FNC","ROC","-142","-2038","-2034","-1782","-1368","-3691","-2064"
"EULCS","2017","FNC","ROC","74","-1206","-1944","-1407","-1726","-1194","-1534"
"EULCS","2017","FNC","ROC","104","281","2323","2917","3967","3668","-3920"
"EULCS","2017","FNC","ROC","537","1688","4020","4818","4715","8901","10161"
"EULCS","2017","FNC","SPY","-72","117","847","1521","581","-2581","-2210"
"EULCS","2017","FNC","SPY","3","490","503","1976","2194","4161","6094"
"EULCS","2017","FNC","SPY","98","2920","4445","9219","11518","",""
"EULCS","2017","FNC","SPY","181","-236","705","1097","1414","-319","2060"
"EULCS","2017","FNC","UOL","78","460","-38","-2975","-3990","-7627","-12030"
"EULCS","2017","FNC","UOL","93","451","827","-2253","-449","-1183","-5264"
